year,month,day,consumption
2019,8,11,189.78526825000003
2019,8,12,241.25758291666668
2019,8,13,241.84697637500003
2019,8,14,226.92603654166666
2019,8,15,198.03101895833333
2019,8,16,233.92659016666667
2019,8,17,212.47710162500002
2019,8,18,204.3306931666667
2019,8,19,240.46498383333335
2019,8,20,222.54516633333333
2019,8,21,223.72371504166668
2019,8,22,223.47244691666666
2019,8,23,208.250020375
2019,8,24,199.41963541666667
2019,8,25,132.123473625
2019,8,26,205.53244512499998
2019,8,27,227.09577966666666
2019,8,28,222.90063
2019,8,29,218.881434625
2019,8,30,217.28154920833333
2019,8,31,193.2104895
2019,9,1,179.82212883333332
2019,9,2,191.07380758333332
2019,9,3,196.31171816666665
2019,9,4,195.67509837499998
2019,9,5,217.64086841666668
2019,9,6,216.63909591666666
2019,9,7,104.79682833333334
2019,9,8,172.89983313043479
2019,9,9,228.925717
2019,9,10,241.50424625000002
2019,9,11,229.96335733333333
2019,9,12,224.9438460416667
2019,9,13,221.257741875
2019,9,14,200.24680587499998
2019,9,15,176.72802241666668
2019,9,16,208.15883120833334
2019,9,17,193.85602649999998
2019,9,18,146.31781295833335
2019,9,19,133.42740345833332
2019,9,20,142.17861058333332
2019,9,21,139.04533804166667
2019,9,22,139.44482295833333
2019,9,23,178.7733775416667
2019,9,24,193.79299425
2019,9,25,196.80149091666667
2019,9,26,189.203996
2019,9,27,189.70266283333333
2019,9,28,167.29980608333332
2019,9,29,152.33710091666669
2019,9,30,189.39158425000002
2019,10,1,213.62892479166666
2019,10,2,202.911973625
2019,10,3,211.60090029166668
2019,10,4,207.313763375
2019,10,5,172.72914270833334
2019,10,6,152.541040875
2019,10,7,182.65727445833332
2019,10,8,195.3113859166667
2019,10,9,206.40786595833333
2019,10,10,202.93858879166666
2019,10,11,192.44953725000002
2019,10,12,152.41196079166667
2019,10,13,144.66843816666668
2019,10,14,188.00530949999998
2019,10,15,194.02914475
2019,10,16,202.47863204166666
2019,10,17,197.876807375
2019,10,18,196.6432995
2019,10,19,170.72222479166666
2019,10,20,140.73500825
2019,10,21,153.70618316666668
2019,10,22,168.06840175
2019,10,23,171.91541983333332
2019,10,24,175.8008915416667
2019,10,25,179.7333754166667
2019,10,26,165.46573045833333
2019,10,27,153.51926629166667
2019,10,28,190.74476958333332
2019,10,29,196.56884125
2019,10,30,194.430535
2019,10,31,159.04082691666667
2019,11,1,146.21761270833335
2019,11,2,144.91888554166667
2019,11,3,51.79312604166666
2019,11,4,188.48522400000002
2019,11,5,198.4849524583333
2019,11,6,206.7917185
2019,11,7,214.055138875
2019,11,8,210.50653049999997
2019,11,9,189.02621541666667
2019,11,10,167.07092983333334
2019,11,11,196.78062808333334
2019,11,12,194.61746595833333
2019,11,13,203.84417620833332
2019,11,14,198.56193058333335
2019,11,15,217.49499808333334
2019,11,16,194.94906695833333
2019,11,17,166.75176091666665
2019,11,18,207.88303283333335
2019,11,19,209.64664420833333
2019,11,20,207.66524670833334
2019,11,21,212.68695420833333
2019,11,22,208.04573195833333
2019,11,23,176.00466991666667
2019,11,24,144.92334037499998
2019,11,25,185.77559241666665
2019,11,26,190.51711187499998
2019,11,27,198.83651012500002
2019,11,28,200.228219875
2019,11,29,210.31265150000002
2019,11,30,190.843644625
2019,12,1,174.16249120833334
2019,12,2,204.56227208333334
2019,12,3,201.25611120833332
2019,12,4,200.65389345833333
2019,12,5,204.40279283333334
2019,12,6,195.54138295833332
2019,12,7,167.89179191666668
2019,12,8,152.81869583333335
2019,12,9,184.86677450000002
2019,12,10,190.14127599999998
2019,12,11,191.63166308333334
2019,12,12,203.15901495833336
2019,12,13,188.141077125
2019,12,14,192.2344005
2019,12,15,187.06755537499998
2019,12,16,218.14747624999998
2019,12,17,223.10744195833334
2019,12,18,210.585752125
2019,12,19,200.98466566666664
2019,12,20,222.900779625
2019,12,21,202.4266115416667
2019,12,22,179.49422208333337
2019,12,23,231.77179204166666
2019,12,24,208.106821
2019,12,25,154.104721875
2019,12,26,212.6973064166667
2019,12,27,218.50021466666666
