year,month,day,consumption
2019,10,29,188.54536808333333
2019,10,30,198.4857292083333
2019,10,31,163.72102420833332
2019,11,1,149.96656658333333
2019,11,2,157.78692508333333
2019,11,3,196.4443765
2019,11,4,204.67203608333332
2019,11,5,209.03804745833335
2019,11,6,208.71209829166665
2019,11,7,226.84698616666665
2019,11,8,226.9000495
2019,11,9,204.540225
2019,11,10,186.63794062499997
2019,11,11,227.92220958333334
2019,11,12,219.87112712500002
2019,11,13,230.28275216666668
2019,11,14,204.396686875
2019,11,15,220.90143116666664
2019,11,16,201.89347104166666
2019,11,17,181.08009183333334
2019,11,18,224.52882879166668
2019,11,19,226.20230320833332
2019,11,20,240.60739291666667
2019,11,21,247.326679625
2019,11,22,235.07440499999998
2019,11,23,195.505046
2019,11,24,178.4851195
2019,11,25,194.44537904166668
2019,11,26,191.07822058333332
2019,11,27,175.35498308333334
2019,11,28,206.26788504166666
2019,11,29,208.13627170833334
2019,11,30,182.85888724999998
2019,12,1,190.27757229166664
2019,12,2,216.35627833333334
2019,12,3,215.99142241666667
2019,12,4,208.01443429166667
2019,12,5,228.22014745833334
2019,12,6,222.55562366666666
2019,12,7,176.78384829166666
2019,12,8,180.20079233333334
2019,12,9,218.37968308333333
2019,12,10,211.48626033333335
2019,12,11,214.91499391666665
2019,12,12,218.28939033333333
2019,12,13,218.3266754583333
2019,12,14,172.50200791666666
2019,12,15,165.18012216666668
2019,12,16,207.74868579166665
2019,12,17,222.67234812499998
2019,12,18,210.32537154166667
2019,12,19,196.1390757083333
2019,12,20,226.00038920833333
2019,12,21,197.4365420833333
2019,12,22,189.98661120833333
2019,12,23,251.66194995833334
2019,12,24,228.63622304166665
2019,12,25,188.481108375
2019,12,26,230.51540191666666
2019,12,27,234.37627604166667
2019,12,28,195.061586125
2019,12,29,189.72807008333334
2019,12,30,237.940543625
2019,12,31,219.55681404166668
2020,1,1,199.23570070833333
2020,1,2,232.373945875
2020,1,3,232.33003562500002
2020,1,4,202.853358375
2020,1,5,182.65739166666665
2020,1,6,184.3576255416667
2020,1,7,177.15608841666668
2020,1,8,181.52179583333336
2020,1,9,191.59161020833335
2020,1,10,202.49949345833332
2020,1,11,195.38717058333336
2020,1,12,213.12565045833333
2020,1,13,222.5526992916667
2020,1,14,225.3668746666667
2020,1,15,229.76039600000001
2020,1,16,221.31097604166666
2020,1,17,231.94573629166666
2020,1,18,209.479026375
2020,1,19,198.67524275000002
2020,1,20,223.33768641666666
2020,1,21,234.63649033333334
2020,1,22,219.91020058333334
2020,1,23,222.75730504166665
2020,1,24,222.09418762500002
2020,1,25,205.22588270833333
2020,1,26,193.53015274999998
2020,1,27,232.1729701666667
2020,1,28,223.676003
2020,1,29,203.17920391666667
2020,1,30,201.0441925
2020,1,31,211.69603204166665
2020,2,1,185.72349954166668
2020,2,2,182.148288625
2020,2,3,198.77709020833333
2020,2,4,193.68278462499998
2020,2,5,181.64139270833334
